timestamp,Usage(kWh)_1,Usage(kWh)_2,Generation(kVarh)_1,Generation(kVarh)_2,Usage(kVarh)_1,Usage(kVarh)_2
2023-04-06 02:45:00+00:00,19.472,19.599,3.168,0.3917,0.048,1.7111
2023-04-06 03:00:00+00:00,20.0,20.3594,2.848,0.0296,0.048,2.1433
2023-04-06 03:15:00+00:00,18.016,18.796,4.304,0.4639,0.0,1.3569
2023-04-06 03:30:00+00:00,17.904,17.8904,4.768,0.5097,0.0,0.9133
2023-04-06 03:45:00+00:00,17.76,18.4206,4.72,0.2955,0.0,1.9511
2023-04-06 04:00:00+00:00,17.52,17.5104,4.8,0.3645,0.0,1.2932
2023-04-06 04:15:00+00:00,19.616,16.2448,2.976,0.7858,0.176,0.8619
2023-04-06 04:30:00+00:00,19.904,17.2388,3.44,0.3595,0.016,1.3261
2023-04-06 04:45:00+00:00,20.048,16.8923,2.288,0.488,0.208,1.4271
2023-04-06 05:00:00+00:00,17.264,16.3902,3.52,0.5303,0.0,0.9704
2023-04-06 05:15:00+00:00,15.824,17.2033,3.808,0.3054,0.0,1.3233
2023-04-06 05:30:00+00:00,16.704,16.1988,3.36,0.5667,0.0,0.9558
2023-04-06 05:45:00+00:00,15.28,18.9198,4.256,0.1124,0.0,1.7608
2023-04-06 06:00:00+00:00,17.376,20.555,4.0,0.4159,0.0,1.8236
2023-04-06 06:15:00+00:00,15.376,21.227,4.128,0.196,0.0,2.7039
2023-04-06 06:30:00+00:00,15.072,22.9954,5.12,0.5209,0.0,4.7031
2023-04-06 06:45:00+00:00,14.88,24.3112,4.512,0.3004,0.0,6.3561
2023-04-06 07:00:00+00:00,15.088,17.5665,3.584,2.2588,0.0,4.382
2023-04-06 07:15:00+00:00,12.128,16.0791,5.648,2.9098,0.0,3.9647
2023-04-06 07:30:00+00:00,13.2,14.9265,5.008,3.4625,0.0,3.6564
2023-04-06 07:45:00+00:00,12.224,13.57,5.152,3.8564,0.0,2.5917
2023-04-06 08:00:00+00:00,13.312,12.458,4.656,4.5189,0.0,1.8325
2023-04-06 08:15:00+00:00,11.472,12.8678,5.296,4.5065,0.0,1.8325
2023-04-06 08:30:00+00:00,11.44,11.193,4.928,4.9356,0.016,0.1891
2023-04-06 08:45:00+00:00,11.232,9.5371,5.168,5.8745,0.0,0.0
2023-04-06 09:00:00+00:00,11.2,8.6651,5.056,6.3514,0.0,0.0
2023-04-06 09:15:00+00:00,11.472,9.7503,5.248,6.0143,0.0,0.0
2023-04-06 09:30:00+00:00,11.184,9.3123,5.024,6.0104,0.0,0.0
2023-04-06 09:45:00+00:00,11.376,8.712,5.344,6.1299,0.0,0.0
2023-04-06 10:00:00+00:00,11.056,8.9852,5.104,6.2185,0.0,0.0
2023-04-06 10:15:00+00:00,12.192,8.5324,5.088,6.24,0.0,0.0
2023-04-06 10:30:00+00:00,11.552,8.0932,5.472,6.3337,0.0,0.0
2023-04-06 10:45:00+00:00,11.728,6.9485,5.312,6.3938,0.0,0.0
2023-04-06 11:00:00+00:00,10.256,7.2671,6.192,6.2299,0.0,0.0
2023-04-06 11:15:00+00:00,11.552,6.2675,5.552,6.376,0.0,0.0
2023-04-06 11:30:00+00:00,12.096,6.9287,5.52,6.2933,0.0,0.0
2023-04-06 11:45:00+00:00,11.92,7.4059,5.792,6.0973,0.0,0.0
2023-04-06 12:00:00+00:00,11.84,6.289,5.584,6.5579,0.0,0.0
2023-04-06 12:15:00+00:00,10.752,6.9581,5.664,6.0894,0.0,0.0
2023-04-06 12:30:00+00:00,9.568,7.2341,5.424,5.986,0.0,0.0
2023-04-06 12:45:00+00:00,8.928,7.3021,5.328,5.8131,0.0,0.0
2023-04-06 13:00:00+00:00,9.104,7.2117,5.696,5.9024,0.0,0.0
2023-04-06 13:15:00+00:00,9.696,7.1234,5.52,6.19,0.0,0.0
2023-04-06 13:30:00+00:00,9.36,6.525,5.584,6.6949,0.0,0.0
2023-04-06 13:45:00+00:00,8.928,5.852,5.376,7.0991,0.0,0.0
2023-04-06 14:00:00+00:00,8.208,5.5182,5.712,7.1481,0.0,0.0
2023-04-06 14:15:00+00:00,8.816,5.8576,5.376,7.159,0.0,0.0
2023-04-06 14:30:00+00:00,8.0,5.9715,5.728,7.1641,0.0,0.0
2023-04-06 14:45:00+00:00,9.44,6.0475,5.504,7.159,0.0,0.0
2023-04-06 15:00:00+00:00,9.088,5.6918,5.872,7.1891,0.0,0.0
2023-04-06 15:15:00+00:00,8.624,6.1387,5.504,7.1666,0.0,0.0
2023-04-06 15:30:00+00:00,8.0,6.025,5.664,7.1717,0.0,0.0
2023-04-06 15:45:00+00:00,8.4,5.8138,5.6,7.1448,0.0,0.0
2023-04-06 16:00:00+00:00,8.784,5.6234,5.568,7.1441,0.0,0.0
2023-04-06 16:15:00+00:00,8.736,5.6506,5.76,7.1634,0.0,0.0
2023-04-06 16:30:00+00:00,7.712,6.1048,5.728,7.1859,0.0,0.0
2023-04-06 16:45:00+00:00,8.416,5.7327,5.664,7.1692,0.0,0.0
2023-04-06 17:00:00+00:00,7.712,5.7737,5.872,7.1986,0.0,0.0
2023-04-06 17:15:00+00:00,8.64,5.8444,5.456,7.1743,0.0,0.0
2023-04-06 17:30:00+00:00,7.936,6.1941,5.76,7.1794,0.0,0.0
2023-04-06 17:45:00+00:00,9.472,5.9631,5.552,7.1877,0.0,0.0
2023-04-06 18:00:00+00:00,8.496,5.6118,5.888,7.1826,0.0,0.0
2023-04-06 18:15:00+00:00,8.4,5.7422,5.552,7.2575,0.0,0.0
2023-04-06 18:30:00+00:00,8.272,4.4858,5.632,7.8701,0.0,0.0
2023-04-06 18:45:00+00:00,8.736,4.1793,5.872,7.9281,0.0,0.0
2023-04-06 19:00:00+00:00,8.544,4.6532,5.536,7.8481,0.0,0.0
2023-04-06 19:15:00+00:00,8.016,4.4631,5.76,7.8623,0.0,0.0
2023-04-06 19:30:00+00:00,8.672,4.1078,5.44,7.8412,0.0,0.0
2023-04-06 19:45:00+00:00,7.584,4.4255,5.904,7.8252,0.0,0.0
2023-04-06 20:00:00+00:00,7.872,4.9904,6.512,7.8136,0.0,0.0
2023-04-06 20:15:00+00:00,7.056,4.1053,6.464,7.8194,0.0,0.0
2023-04-06 20:30:00+00:00,7.776,3.9624,6.768,7.7918,0.0,0.0
2023-04-06 20:45:00+00:00,7.952,4.0332,6.576,7.7936,0.0,0.0
2023-04-06 21:00:00+00:00,7.728,4.339,6.752,7.7867,0.0,0.0
2023-04-06 21:15:00+00:00,7.376,4.3576,6.688,7.8073,0.0,0.0
2023-04-06 21:30:00+00:00,7.632,4.2971,6.656,7.8157,0.0,0.0
2023-04-06 21:45:00+00:00,6.784,4.4654,6.608,7.8112,0.0,0.0
2023-04-06 22:00:00+00:00,7.664,4.2957,6.544,7.8003,0.0,0.0
2023-04-06 22:15:00+00:00,7.104,4.5674,6.384,7.7869,0.0,0.0
2023-04-06 22:30:00+00:00,7.2,4.4364,6.48,7.8048,0.0,0.0
2023-04-06 22:45:00+00:00,6.864,4.2873,6.672,7.8201,0.0,0.0
2023-04-06 23:00:00+00:00,7.2,3.955,6.384,7.8182,0.0,0.0
2023-04-06 23:15:00+00:00,7.168,4.4334,6.576,7.5,0.0,0.0459
2023-04-06 23:30:00+00:00,7.344,6.1701,6.416,6.5676,0.0,0.227
2023-04-06 23:45:00+00:00,8.0,6.082,6.656,6.6715,0.0,0.0153
2023-04-07 00:00:00+00:00,8.56,5.8607,6.416,6.665,0.0,0.0
2023-04-07 00:15:00+00:00,8.336,5.8018,6.448,6.8524,0.0,0.0153
2023-04-07 00:30:00+00:00,6.752,5.7473,6.704,7.0112,0.0,0.0
2023-04-07 00:45:00+00:00,7.664,6.2377,6.384,6.6502,0.0,0.0077
2023-04-07 01:00:00+00:00,6.608,5.5161,6.736,6.883,0.0,0.0153
2023-04-07 01:15:00+00:00,7.84,5.0389,6.336,7.1833,0.0,0.0
2023-04-07 01:30:00+00:00,6.576,4.4559,6.464,7.6079,0.0,0.0
2023-04-07 01:45:00+00:00,7.616,4.269,6.304,7.5861,0.0,0.0
2023-04-07 02:00:00+00:00,6.992,4.3103,6.208,7.5956,0.0,0.0
2023-04-07 02:15:00+00:00,7.104,4.4589,6.304,7.6086,0.0,0.0
2023-04-07 02:30:00+00:00,7.232,4.8696,6.416,7.581,0.0,0.0
2023-04-07 02:45:00+00:00,7.168,4.5118,6.032,7.5944,0.0,0.0
2023-04-07 03:00:00+00:00,8.144,5.3955,6.112,7.1724,0.0,0.1939
2023-04-07 03:15:00+00:00,7.44,6.2171,6.144,6.4848,0.0,0.4387
2023-04-07 03:30:00+00:00,8.784,6.0741,5.568,6.4783,0.0,0.227
2023-04-07 03:45:00+00:00,8.192,6.2204,5.296,6.6112,0.0,0.0281
2023-04-07 04:00:00+00:00,7.696,5.9778,6.144,6.6508,0.0,0.0357
2023-04-07 04:15:00+00:00,7.728,5.6453,5.616,6.754,0.0,0.1122
2023-04-07 04:30:00+00:00,8.928,5.7211,5.216,6.6896,0.0,0.0
2023-04-07 04:45:00+00:00,8.608,5.6748,5.456,6.6226,0.0,0.0
2023-04-07 05:00:00+00:00,7.808,5.1847,5.6,7.0019,0.0,0.0
2023-04-07 05:15:00+00:00,7.84,5.0363,5.856,7.5689,0.0,0.0
2023-04-07 05:30:00+00:00,8.608,4.8081,5.216,7.4463,0.0,0.0
2023-04-07 05:45:00+00:00,8.336,4.4626,5.648,7.4087,0.0,0.0
2023-04-07 06:00:00+00:00,7.104,4.4211,6.064,7.4305,0.0,0.0
2023-04-07 06:15:00+00:00,9.664,4.6196,5.632,7.4854,0.0,0.0
2023-04-07 06:30:00+00:00,8.192,4.6031,5.44,7.6239,0.0,0.0
2023-04-07 06:45:00+00:00,8.48,4.3158,5.936,7.7245,0.0,0.0
2023-04-07 07:00:00+00:00,7.712,4.362,6.032,7.7547,0.0,0.0
2023-04-07 07:15:00+00:00,7.68,4.5943,5.904,7.7514,0.0,0.0
2023-04-07 07:30:00+00:00,6.448,4.6729,6.288,7.7424,0.0,0.0
2023-04-07 07:45:00+00:00,7.04,4.5266,6.416,7.7688,0.0,0.0
2023-04-07 08:00:00+00:00,8.064,4.0988,5.28,7.8289,0.0,0.0
2023-04-07 08:15:00+00:00,8.4,4.3068,5.2,7.8412,0.0,0.0
2023-04-07 08:30:00+00:00,8.352,4.5774,5.536,7.7997,0.0,0.0
2023-04-07 08:45:00+00:00,7.824,4.2878,5.456,7.8516,0.0,0.0
2023-04-07 09:00:00+00:00,8.768,4.8163,5.424,7.6083,0.0,0.0
2023-04-07 09:15:00+00:00,8.224,6.0719,5.664,7.143,0.0,0.0
2023-04-07 09:30:00+00:00,10.064,6.0021,5.184,7.1001,0.0,0.0
2023-04-07 09:45:00+00:00,7.936,5.971,5.424,7.1059,0.0,0.0
2023-04-07 10:00:00+00:00,8.352,6.1496,5.44,7.0623,0.0,0.0
2023-04-07 10:15:00+00:00,8.384,5.9207,5.296,7.0975,0.0,0.0
2023-04-07 10:30:00+00:00,8.24,5.7055,5.424,7.1123,0.0,0.0
2023-04-07 10:45:00+00:00,8.352,6.0053,5.328,7.0597,0.0,0.0
2023-04-07 11:00:00+00:00,7.536,5.7871,5.904,7.0604,0.0,0.0
2023-04-07 11:15:00+00:00,8.624,5.7366,5.568,7.0694,0.0,0.0
2023-04-07 11:30:00+00:00,7.856,6.0689,5.472,7.0746,0.0,0.0
2023-04-07 11:45:00+00:00,8.576,5.9713,5.824,7.1112,0.0,0.0
2023-04-07 12:00:00+00:00,9.136,5.9467,5.552,7.1195,0.0,0.0
2023-04-07 12:15:00+00:00,9.52,5.878,5.888,7.0984,0.0,0.0
2023-04-07 12:30:00+00:00,8.08,6.4039,5.44,7.1035,0.0,0.0
2023-04-07 12:45:00+00:00,8.192,5.6902,6.096,7.0919,0.0,0.0
2023-04-07 13:00:00+00:00,7.664,5.6937,6.16,7.1163,0.0,0.0
2023-04-07 13:15:00+00:00,8.128,5.8465,5.712,7.1149,0.0,0.0
2023-04-07 13:30:00+00:00,7.92,5.8198,5.776,7.1221,0.0,0.0
2023-04-07 13:45:00+00:00,7.936,5.7973,5.712,7.0854,0.0,0.0
2023-04-07 14:00:00+00:00,8.512,5.5182,5.872,7.1481,0.0,0.0
2023-04-07 14:15:00+00:00,10.032,5.8576,5.712,7.159,0.0,0.0
2023-04-07 14:30:00+00:00,10.032,5.9715,6.048,7.1641,0.0,0.0
2023-04-07 14:45:00+00:00,9.088,6.0475,5.888,7.159,0.0,0.0
2023-04-07 15:00:00+00:00,10.864,5.6918,5.888,7.1891,0.0,0.0
2023-04-07 15:15:00+00:00,9.248,6.1387,5.664,7.1666,0.0,0.0
2023-04-07 15:30:00+00:00,10.16,6.025,6.032,7.1717,0.0,0.0
2023-04-07 15:45:00+00:00,10.24,5.8138,5.792,7.1448,0.0,0.0
2023-04-07 16:00:00+00:00,9.6,5.6234,5.952,7.1441,0.0,0.0
2023-04-07 16:15:00+00:00,9.088,5.6506,5.728,7.1634,0.0,0.0
2023-04-07 16:30:00+00:00,8.96,6.1048,6.096,7.1859,0.0,0.0
2023-04-07 16:45:00+00:00,9.184,5.7327,5.68,7.1692,0.0,0.0
2023-04-07 17:00:00+00:00,8.48,5.7737,6.08,7.1986,0.0,0.0
2023-04-07 17:15:00+00:00,9.376,5.8444,5.792,7.1743,0.0,0.0
2023-04-07 17:30:00+00:00,9.472,6.1941,5.84,7.1794,0.0,0.0
2023-04-07 17:45:00+00:00,9.408,5.9631,5.92,7.1877,0.0,0.0
2023-04-07 18:00:00+00:00,8.752,5.6118,5.952,7.1826,0.0,0.0
2023-04-07 18:15:00+00:00,9.488,5.7422,5.92,7.2575,0.0,0.0
2023-04-07 18:30:00+00:00,9.264,4.4858,5.696,7.8701,0.0,0.0
2023-04-07 18:45:00+00:00,10.72,4.1793,5.936,7.9281,0.0,0.0
2023-04-07 19:00:00+00:00,8.864,4.6532,5.904,7.8481,0.0,0.0
2023-04-07 19:15:00+00:00,9.2,4.4631,5.92,7.8623,0.0,0.0
2023-04-07 19:30:00+00:00,8.8,4.1078,5.872,7.8412,0.0,0.0
2023-04-07 19:45:00+00:00,9.232,4.4255,5.808,7.8252,0.0,0.0
2023-04-07 20:00:00+00:00,8.176,4.9904,6.304,7.8136,0.0,0.0
2023-04-07 20:15:00+00:00,8.112,4.1053,6.656,7.8194,0.0,0.0
2023-04-07 20:30:00+00:00,8.048,3.9624,6.64,7.7918,0.0,0.0
2023-04-07 20:45:00+00:00,8.08,4.0332,6.96,7.7936,0.0,0.0
2023-04-07 21:00:00+00:00,7.296,4.339,6.656,7.7867,0.0,0.0
2023-04-07 21:15:00+00:00,7.984,4.3576,6.56,7.8073,0.0,0.0
2023-04-07 21:30:00+00:00,7.248,4.2971,6.704,7.8157,0.0,0.0
2023-04-07 21:45:00+00:00,8.528,4.4654,6.416,7.8112,0.0,0.0
2023-04-07 22:00:00+00:00,8.592,4.2957,6.688,7.8003,0.0,0.0
2023-04-07 22:15:00+00:00,7.328,4.5674,6.64,7.7869,0.0,0.0
2023-04-07 22:30:00+00:00,7.728,4.4364,6.704,7.8048,0.0,0.0
2023-04-07 22:45:00+00:00,7.552,4.2873,6.4,7.8201,0.0,0.0
2023-04-07 23:00:00+00:00,7.84,3.955,6.864,7.8182,0.0,0.0
2023-04-07 23:15:00+00:00,7.872,4.4334,6.272,7.5,0.0,0.0459
2023-04-07 23:30:00+00:00,7.376,6.1701,6.752,6.5676,0.0,0.227
2023-04-07 23:45:00+00:00,7.584,6.082,6.144,6.6715,0.0,0.0153
2023-04-08 00:00:00+00:00,7.696,5.8607,6.832,6.665,0.0,0.0
2023-04-08 00:15:00+00:00,7.216,5.8018,6.32,6.8524,0.0,0.0153
2023-04-08 00:30:00+00:00,7.84,5.7473,6.64,7.0112,0.0,0.0
2023-04-08 00:45:00+00:00,7.568,6.2377,6.32,6.6502,0.0,0.0077
2023-04-08 01:00:00+00:00,8.96,5.5161,6.4,6.883,0.0,0.0153
2023-04-08 01:15:00+00:00,7.728,5.0389,6.304,7.1833,0.0,0.0
2023-04-08 01:30:00+00:00,7.952,4.4559,6.032,7.6079,0.0,0.0
2023-04-08 01:45:00+00:00,8.176,4.269,6.384,7.5861,0.0,0.0
2023-04-08 02:00:00+00:00,7.76,4.3103,6.368,7.5956,0.0,0.0
2023-04-08 02:15:00+00:00,8.256,4.4589,6.16,7.6086,0.0,0.0
2023-04-08 02:30:00+00:00,7.312,4.8696,6.176,7.581,0.0,0.0
2023-04-08 02:45:00+00:00,8.0,4.5118,6.192,7.5944,0.0,0.0
2023-04-08 03:00:00+00:00,7.744,5.3955,6.176,7.1724,0.0,0.1939
2023-04-08 03:15:00+00:00,7.488,6.2171,6.336,6.4848,0.0,0.4387
2023-04-08 03:30:00+00:00,7.68,6.0741,6.128,6.4783,0.0,0.227
2023-04-08 03:45:00+00:00,7.984,6.2204,6.048,6.6112,0.0,0.0281
2023-04-08 04:00:00+00:00,7.744,5.9778,6.032,6.6508,0.0,0.0357
2023-04-08 04:15:00+00:00,8.224,5.6453,6.32,6.754,0.0,0.1122
2023-04-08 04:30:00+00:00,7.936,5.7211,6.112,6.6896,0.0,0.0
2023-04-08 04:45:00+00:00,8.224,5.6748,6.096,6.6226,0.0,0.0
2023-04-08 05:00:00+00:00,8.384,5.1847,6.16,7.0019,0.0,0.0
2023-04-08 05:15:00+00:00,7.392,5.0363,6.144,7.5689,0.0,0.0
2023-04-08 05:30:00+00:00,8.32,4.8081,6.032,7.4463,0.0,0.0
2023-04-08 05:45:00+00:00,7.376,4.4626,6.336,7.4087,0.0,0.0
2023-04-08 06:00:00+00:00,7.952,4.4211,6.16,7.4305,0.0,0.0
2023-04-08 06:15:00+00:00,7.616,4.6196,6.128,7.4854,0.0,0.0
2023-04-08 06:30:00+00:00,7.472,4.6031,6.048,7.6239,0.0,0.0
2023-04-08 06:45:00+00:00,8.368,4.3158,6.288,7.7245,0.0,0.0
2023-04-08 07:00:00+00:00,7.232,4.362,6.48,7.7547,0.0,0.0
2023-04-08 07:15:00+00:00,8.336,4.5943,6.32,7.7514,0.0,0.0
2023-04-08 07:30:00+00:00,7.024,4.6729,6.64,7.7424,0.0,0.0
2023-04-08 07:45:00+00:00,8.352,4.5266,6.336,7.7688,0.0,0.0
2023-04-08 08:00:00+00:00,8.88,4.0988,5.776,7.8289,0.0,0.0
2023-04-08 08:15:00+00:00,9.312,4.3068,5.648,7.8412,0.0,0.0
2023-04-08 08:30:00+00:00,8.864,4.5774,5.536,7.7997,0.0,0.0
2023-04-08 08:45:00+00:00,8.672,4.2878,5.408,7.8516,0.0,0.0
2023-04-08 09:00:00+00:00,9.104,4.8163,5.696,7.6083,0.0,0.0
2023-04-08 09:15:00+00:00,8.704,6.0719,5.264,7.143,0.0,0.0
2023-04-08 09:30:00+00:00,8.72,6.0021,5.792,7.1001,0.0,0.0
2023-04-08 09:45:00+00:00,8.848,5.971,5.344,7.1059,0.0,0.0
2023-04-08 10:00:00+00:00,9.072,6.1496,5.648,7.0623,0.0,0.0
2023-04-08 10:15:00+00:00,8.32,5.9207,5.776,7.0975,0.0,0.0
2023-04-08 10:30:00+00:00,9.872,5.7055,5.536,7.1123,0.0,0.0
2023-04-08 10:45:00+00:00,8.72,6.0053,5.6,7.0597,0.0,0.0
2023-04-08 11:00:00+00:00,10.544,5.7871,5.296,7.0604,0.0,0.0
2023-04-08 11:15:00+00:00,8.72,5.7366,5.728,7.0694,0.0,0.0
2023-04-08 11:30:00+00:00,9.088,6.0689,5.584,7.0746,0.0,0.0
2023-04-08 11:45:00+00:00,9.072,5.9713,5.488,7.1112,0.0,0.0
2023-04-08 12:00:00+00:00,8.992,5.9467,5.696,7.1195,0.0,0.0
2023-04-08 12:15:00+00:00,9.024,5.878,5.456,7.0984,0.0,0.0
2023-04-08 12:30:00+00:00,8.928,6.4039,5.744,7.1035,0.0,0.0
2023-04-08 12:45:00+00:00,8.8,5.6902,5.616,7.0919,0.0,0.0
2023-04-08 13:00:00+00:00,8.912,5.6937,5.664,7.1163,0.0,0.0
2023-04-08 13:15:00+00:00,9.76,5.8465,5.584,7.1149,0.0,0.0
2023-04-08 13:30:00+00:00,9.392,5.8198,5.648,7.1221,0.0,0.0
2023-04-08 13:45:00+00:00,10.112,5.7973,5.584,7.0854,0.0,0.0
2023-04-08 14:00:00+00:00,8.448,5.5182,5.6,7.1481,0.0,0.0
2023-04-08 14:15:00+00:00,9.392,5.8576,5.84,7.159,0.0,0.0
2023-04-08 14:30:00+00:00,9.088,5.9715,5.552,7.1641,0.0,0.0
2023-04-08 14:45:00+00:00,10.464,6.0475,5.76,7.159,0.0,0.0
2023-04-08 15:00:00+00:00,9.344,5.6918,5.424,7.1891,0.0,0.0
2023-04-08 15:15:00+00:00,8.784,6.1387,5.968,7.1666,0.0,0.0
2023-04-08 15:30:00+00:00,9.168,6.025,5.632,7.1717,0.0,0.0
2023-04-08 15:45:00+00:00,9.04,5.8138,5.744,7.1448,0.0,0.0
2023-04-08 16:00:00+00:00,9.968,5.6234,5.696,7.1441,0.0,0.0
2023-04-08 16:15:00+00:00,8.752,5.6506,5.76,7.1634,0.0,0.0
2023-04-08 16:30:00+00:00,9.232,6.1048,5.568,7.1859,0.0,0.0
2023-04-08 16:45:00+00:00,9.024,5.7327,5.712,7.1692,0.0,0.0
2023-04-08 17:00:00+00:00,8.816,5.7737,5.776,7.1986,0.0,0.0
2023-04-08 17:15:00+00:00,9.04,5.8444,5.792,7.1743,0.0,0.0
2023-04-08 17:30:00+00:00,9.12,6.1941,5.584,7.1794,0.0,0.0
2023-04-08 17:45:00+00:00,10.432,5.9631,5.776,7.1877,0.0,0.0
2023-04-08 18:00:00+00:00,9.056,5.6118,5.568,7.1826,0.0,0.0
2023-04-08 18:15:00+00:00,8.656,5.7422,6.048,7.2575,0.0,0.0
2023-04-08 18:30:00+00:00,9.104,4.4858,5.696,7.8701,0.0,0.0
2023-04-08 18:45:00+00:00,9.392,4.1793,5.92,7.9281,0.0,0.0
2023-04-08 19:00:00+00:00,9.056,4.6532,5.776,7.8481,0.0,0.0
2023-04-08 19:15:00+00:00,8.784,4.4631,5.632,7.8623,0.0,0.0
2023-04-08 19:30:00+00:00,8.896,4.1078,5.936,7.8412,0.0,0.0
2023-04-08 19:45:00+00:00,8.864,4.4255,5.584,7.8252,0.0,0.0
2023-04-08 20:00:00+00:00,7.84,4.9904,6.64,7.8136,0.0,0.0
2023-04-08 20:15:00+00:00,7.008,4.1053,6.768,7.8194,0.0,0.0
2023-04-08 20:30:00+00:00,8.256,3.9624,6.912,7.7918,0.0,0.0
2023-04-08 20:45:00+00:00,8.336,4.0332,6.704,7.7936,0.0,0.0
2023-04-08 21:00:00+00:00,7.568,4.339,6.832,7.7867,0.0,0.0
2023-04-08 21:15:00+00:00,7.68,4.3576,6.752,7.8073,0.0,0.0
2023-04-08 21:30:00+00:00,8.0,4.2971,6.88,7.8157,0.0,0.0
2023-04-08 21:45:00+00:00,7.136,4.4654,6.72,7.8112,0.0,0.0
2023-04-08 22:00:00+00:00,7.616,4.2957,6.8,7.8003,0.0,0.0
2023-04-08 22:15:00+00:00,7.888,4.5674,6.656,7.7869,0.0,0.0
2023-04-08 22:30:00+00:00,7.568,4.4364,6.88,7.8048,0.0,0.0
2023-04-08 22:45:00+00:00,7.632,4.2873,6.528,7.8201,0.0,0.0
2023-04-08 23:00:00+00:00,7.568,3.955,6.848,7.8182,0.0,0.0
2023-04-08 23:15:00+00:00,7.536,4.4334,6.496,7.5,0.0,0.0459
2023-04-08 23:30:00+00:00,7.52,6.1701,6.72,6.5676,0.0,0.227
2023-04-08 23:45:00+00:00,8.992,6.082,6.592,6.6715,0.0,0.0153
2023-04-09 00:00:00+00:00,8.464,5.8607,6.656,6.665,0.0,0.0
2023-04-09 00:15:00+00:00,7.44,5.8018,6.608,6.8524,0.0,0.0153
2023-04-09 00:30:00+00:00,7.648,5.7473,6.544,7.0112,0.0,0.0
2023-04-09 00:45:00+00:00,7.184,6.2377,6.672,6.6502,0.0,0.0077
2023-04-09 01:00:00+00:00,7.568,5.5161,6.56,6.883,0.0,0.0153
2023-04-09 01:15:00+00:00,7.632,5.0389,6.464,7.1833,0.0,0.0
2023-04-09 01:30:00+00:00,6.848,4.4559,6.736,7.6079,0.0,0.0
2023-04-09 01:45:00+00:00,7.504,4.269,6.464,7.5861,0.0,0.0
2023-04-09 02:00:00+00:00,7.12,4.3103,6.448,7.5956,0.0,0.0
2023-04-09 02:15:00+00:00,7.696,4.4589,6.608,7.6086,0.0,0.0
2023-04-09 02:30:00+00:00,6.672,4.8696,6.56,7.581,0.0,0.0
2023-04-09 02:45:00+00:00,8.464,4.5118,6.576,7.5944,0.0,0.0
2023-04-09 03:00:00+00:00,7.92,5.3955,6.16,7.1724,0.0,0.1939
2023-04-09 03:15:00+00:00,7.744,6.2171,6.672,6.4848,0.0,0.4387
2023-04-09 03:30:00+00:00,7.088,6.0741,6.288,6.4783,0.0,0.227
2023-04-09 03:45:00+00:00,7.92,6.2204,6.512,6.6112,0.0,0.0281
2023-04-09 04:00:00+00:00,7.344,5.9778,6.352,6.6508,0.0,0.0357
2023-04-09 04:15:00+00:00,7.536,5.6453,6.56,6.754,0.0,0.1122
2023-04-09 04:30:00+00:00,7.616,5.7211,6.496,6.6896,0.0,0.0
2023-04-09 04:45:00+00:00,7.552,5.6748,6.16,6.6226,0.0,0.0
2023-04-09 05:00:00+00:00,7.536,5.1847,6.656,7.0019,0.0,0.0
2023-04-09 05:15:00+00:00,7.216,5.0363,6.48,7.5689,0.0,0.0
2023-04-09 05:30:00+00:00,7.568,4.8081,6.32,7.4463,0.0,0.0
2023-04-09 05:45:00+00:00,8.832,4.4626,6.784,7.4087,0.0,0.0
2023-04-09 06:00:00+00:00,8.432,4.4211,6.384,7.4305,0.0,0.0
2023-04-09 06:15:00+00:00,6.688,4.6196,6.672,7.4854,0.0,0.0
2023-04-09 06:30:00+00:00,8.192,4.6031,6.496,7.6239,0.0,0.0
2023-04-09 06:45:00+00:00,6.976,4.3158,6.512,7.7245,0.0,0.0
2023-04-09 07:00:00+00:00,8.256,4.362,6.624,7.7547,0.0,0.0
2023-04-09 07:15:00+00:00,6.768,4.5943,6.576,7.7514,0.0,0.0
2023-04-09 07:30:00+00:00,8.752,4.6729,6.624,7.7424,0.0,0.0
2023-04-09 07:45:00+00:00,7.104,4.5266,6.432,7.7688,0.0,0.0
2023-04-09 08:00:00+00:00,8.32,4.0988,6.16,7.8289,0.0,0.0
2023-04-09 08:15:00+00:00,8.848,4.3068,5.504,7.8412,0.0,0.0
2023-04-09 08:30:00+00:00,9.984,4.5774,5.76,7.7997,0.0,0.0
2023-04-09 08:45:00+00:00,9.008,4.2878,5.52,7.8516,0.0,0.0
2023-04-09 09:00:00+00:00,8.944,4.8163,5.632,7.6083,0.0,0.0
2023-04-09 09:15:00+00:00,8.768,6.0719,5.824,7.143,0.0,0.0
2023-04-09 09:30:00+00:00,9.488,6.0021,5.408,7.1001,0.0,0.0
2023-04-09 09:45:00+00:00,8.512,5.971,5.952,7.1059,0.0,0.0
2023-04-09 10:00:00+00:00,9.392,6.1496,5.648,7.0623,0.0,0.0
2023-04-09 10:15:00+00:00,8.448,5.9207,5.936,7.0975,0.0,0.0
2023-04-09 10:30:00+00:00,9.488,5.7055,5.488,7.1123,0.0,0.0
2023-04-09 10:45:00+00:00,8.624,6.0053,5.92,7.0597,0.0,0.0
2023-04-09 11:00:00+00:00,10.144,5.7871,5.712,7.0604,0.0,0.0
2023-04-09 11:15:00+00:00,9.744,5.7366,5.744,7.0694,0.0,0.0
2023-04-09 11:30:00+00:00,8.96,6.0689,5.792,7.0746,0.0,0.0
