timestamp,Generation(kWh)_1,Usage(kWh)_1,Generation(kVarh)_1,Usage(kVarh)_1
2022-09-30 05:45:00+00:00,0.0,25.44,0.0,26.14
2022-09-30 06:00:00+00:00,0.0,27.82,0.0,26.2
2022-09-30 06:15:00+00:00,0.0,28.8,0.0,24.82
2022-09-30 06:30:00+00:00,0.0,31.56,0.0,24.62
2022-09-30 06:45:00+00:00,0.0,32.62,0.0,26.32
2022-09-30 07:00:00+00:00,0.0,33.38,0.0,27.12
2022-09-30 07:15:00+00:00,0.0,34.48,0.0,27.82
2022-09-30 07:30:00+00:00,0.0,30.96,0.0,22.94
2022-09-30 07:45:00+00:00,0.0,31.48,0.0,21.82
2022-09-30 08:00:00+00:00,0.0,31.5,0.0,22.76
2022-09-30 08:15:00+00:00,0.0,30.88,0.0,22.24
2022-09-30 08:30:00+00:00,0.0,31.48,0.0,22.8
2022-09-30 08:45:00+00:00,0.0,32.48,0.0,23.78
2022-09-30 09:00:00+00:00,0.0,31.38,0.0,22.26
2022-09-30 09:15:00+00:00,0.0,36.54,0.0,27.88
2022-09-30 09:30:00+00:00,0.0,33.66,0.0,24.96
2022-09-30 09:45:00+00:00,0.0,31.46,0.0,22.42
2022-09-30 10:00:00+00:00,0.0,32.12,0.0,23.4
2022-09-30 10:15:00+00:00,0.0,31.52,0.0,23.18
2022-09-30 10:30:00+00:00,0.0,31.78,0.0,23.2
2022-09-30 10:45:00+00:00,0.0,32.88,0.0,24.4
2022-09-30 11:00:00+00:00,0.0,32.32,0.0,22.64
2022-09-30 11:15:00+00:00,0.0,33.88,0.0,25.64
2022-09-30 11:30:00+00:00,0.0,41.1,0.0,33.74
2022-09-30 11:45:00+00:00,0.0,31.92,0.0,23.74
2022-09-30 12:00:00+00:00,0.0,32.82,0.0,25.14
2022-09-30 12:15:00+00:00,0.0,31.34,0.0,22.52
2022-09-30 12:30:00+00:00,0.0,32.72,0.0,23.76
2022-09-30 12:45:00+00:00,0.0,32.14,0.0,22.44
2022-09-30 13:00:00+00:00,0.0,32.4,0.0,22.44
2022-09-30 13:15:00+00:00,0.0,33.1,0.0,24.5
2022-09-30 13:30:00+00:00,0.0,33.68,0.0,24.84
2022-09-30 13:45:00+00:00,0.0,33.92,0.0,23.2
2022-09-30 14:00:00+00:00,0.0,32.92,0.0,23.56
2022-09-30 14:15:00+00:00,0.0,34.04,0.0,23.98
2022-09-30 14:30:00+00:00,0.0,39.58,0.0,30.46
