timestamp,Generation(kWh)_1,Generation(kWh)_2,Generation(kWh)_3,Usage(kWh)_1,Usage(kWh)_2,Usage(kWh)_3,Generation(kVarh)_1,Generation(kVarh)_2,Generation(kVarh)_3,Usage(kVarh)_1,Usage(kVarh)_2,Usage(kVarh)_3
2023-05-23 23:00:00+00:00,0.0,0.0,0.0,35.88,42.4,40.23,26.68,3.16,0.0,0.0,0.0,14.07
2023-05-23 23:15:00+00:00,0.0,0.0,0.0,34.28,38.84,38.1,27.0,3.56,0.0,0.0,0.0,11.22
2023-05-23 23:30:00+00:00,0.0,0.0,0.0,28.64,32.36,37.32,26.08,4.16,0.0,0.0,0.0,11.61
2023-05-23 23:45:00+00:00,0.0,0.0,0.0,28.12,32.12,32.43,27.6,2.68,0.0,0.0,0.04,9.45
2023-05-24 00:00:00+00:00,0.0,0.0,0.0,25.52,24.8,31.98,29.64,3.6,0.0,0.0,0.0,11.34
2023-05-24 00:15:00+00:00,0.0,0.0,0.0,28.04,18.96,31.65,29.2,4.2,0.0,0.0,0.0,11.88
2023-05-24 00:30:00+00:00,0.0,0.0,0.0,28.08,17.88,30.39,28.28,3.96,0.0,0.0,0.0,12.33
2023-05-24 00:45:00+00:00,0.0,0.0,0.0,28.24,21.2,28.23,26.28,2.08,0.0,0.0,0.0,10.35
2023-05-24 01:00:00+00:00,0.0,0.0,0.0,29.08,14.96,28.35,26.04,3.96,0.0,0.0,0.0,11.61
2023-05-24 01:15:00+00:00,0.0,0.0,0.0,30.16,16.12,26.88,26.12,2.76,0.0,0.0,0.4,13.44
2023-05-24 01:30:00+00:00,0.0,0.0,0.0,30.4,17.6,24.9,26.28,0.92,0.0,0.0,0.44,12.75
2023-05-24 01:45:00+00:00,0.0,0.0,0.0,30.6,15.72,22.23,26.16,4.04,0.0,0.0,0.0,12.81
2023-05-24 02:00:00+00:00,0.0,0.0,0.0,30.68,15.04,22.29,26.16,2.92,0.0,0.0,0.12,11.43
2023-05-24 02:15:00+00:00,0.0,0.0,0.0,30.68,21.04,20.85,27.08,2.4,0.0,0.0,0.84,11.25
2023-05-24 02:30:00+00:00,0.0,0.0,0.0,31.2,13.4,21.69,27.32,2.28,0.0,0.0,0.0,11.46
2023-05-24 02:45:00+00:00,0.0,0.0,0.0,31.28,19.08,22.92,27.52,2.16,0.0,0.0,0.04,12.15
2023-05-24 03:00:00+00:00,0.0,0.0,0.0,31.8,17.32,23.16,26.28,1.92,0.0,0.0,0.0,12.15
2023-05-24 03:15:00+00:00,0.0,0.0,0.0,33.08,17.72,24.33,26.32,2.68,0.0,0.0,0.44,12.39
2023-05-24 03:30:00+00:00,0.0,0.0,0.0,33.64,22.48,25.68,26.32,2.76,0.0,0.0,0.08,11.79
2023-05-24 03:45:00+00:00,0.0,0.0,0.0,33.08,19.64,26.31,26.56,1.52,0.0,0.0,0.0,11.97
2023-05-24 04:00:00+00:00,0.0,0.0,0.0,33.24,27.72,28.05,26.64,1.64,0.0,0.0,0.0,11.52
2023-05-24 04:15:00+00:00,0.0,0.0,0.0,33.68,22.08,26.52,26.88,3.48,0.0,0.0,0.0,11.07
2023-05-24 04:30:00+00:00,0.0,0.0,0.0,36.04,30.72,26.13,25.92,1.56,0.0,0.0,0.48,9.48
2023-05-24 04:45:00+00:00,0.0,0.0,0.0,34.48,34.36,26.58,26.44,1.88,0.0,0.0,0.04,8.34
2023-05-24 05:00:00+00:00,0.0,0.0,0.0,35.48,31.56,26.37,26.96,2.36,0.0,0.0,0.04,8.31
2023-05-24 05:15:00+00:00,0.0,0.0,0.0,37.0,40.96,29.85,28.16,0.8,0.0,0.0,0.52,10.71
2023-05-24 05:30:00+00:00,0.0,0.0,0.0,36.4,31.84,27.15,28.52,3.84,0.0,0.0,0.0,7.62
2023-05-24 05:45:00+00:00,0.0,0.0,0.0,35.52,33.4,28.8,29.72,2.72,0.0,0.0,0.36,8.79
2023-05-24 06:00:00+00:00,0.0,0.0,0.0,33.96,40.04,28.68,30.64,3.36,0.0,0.0,0.0,7.89
2023-05-24 06:15:00+00:00,0.0,0.0,0.0,34.16,36.24,31.44,30.48,3.12,0.0,0.0,0.0,9.99
2023-05-24 06:30:00+00:00,0.0,0.0,0.0,33.76,34.52,33.27,30.64,3.8,0.0,0.0,0.0,11.37
2023-05-24 06:45:00+00:00,0.0,0.0,0.0,33.12,41.32,32.19,30.44,1.48,0.0,0.0,0.68,9.75
2023-05-24 07:00:00+00:00,0.0,0.0,0.0,33.64,39.56,34.11,30.88,2.2,0.0,0.0,0.0,10.35
2023-05-24 07:15:00+00:00,0.0,0.0,0.0,33.32,38.6,33.12,30.6,4.68,0.0,0.0,0.0,9.33
2023-05-24 07:30:00+00:00,0.0,0.0,0.0,33.24,43.52,34.59,31.0,4.48,0.0,0.0,0.0,10.38
2023-05-24 07:45:00+00:00,0.0,0.0,0.0,33.64,43.16,33.81,31.2,2.4,0.0,0.0,0.28,8.7
2023-05-24 08:00:00+00:00,0.0,0.0,0.0,34.16,33.88,29.13,31.36,3.08,0.0,0.0,0.0,8.25
2023-05-24 08:15:00+00:00,0.0,0.0,0.0,34.32,28.72,27.36,30.96,2.6,0.0,0.0,0.0,5.67
2023-05-24 08:30:00+00:00,0.0,0.0,0.0,32.96,21.08,23.25,31.16,1.96,0.0,0.0,0.16,6.15
2023-05-24 08:45:00+00:00,0.0,0.0,0.0,32.68,18.92,23.46,31.24,0.0,0.0,0.0,0.6,7.32
2023-05-24 09:00:00+00:00,0.0,0.0,0.0,32.56,18.56,20.97,31.28,0.0,0.0,0.0,0.64,4.23
2023-05-24 09:15:00+00:00,0.0,0.0,0.0,31.92,15.92,21.87,31.4,0.0,0.03,0.0,0.4,4.2
2023-05-24 09:30:00+00:00,0.0,0.0,0.0,31.56,17.16,21.3,31.4,0.0,0.0,0.0,0.64,4.35
2023-05-24 09:45:00+00:00,0.0,0.0,0.0,31.32,15.68,22.86,31.2,0.0,0.0,0.0,0.56,7.29
2023-05-24 10:00:00+00:00,0.0,0.0,0.0,31.76,16.6,20.58,30.88,0.0,0.0,0.0,0.64,5.52
2023-05-24 10:15:00+00:00,0.0,0.0,0.0,31.64,18.04,19.8,30.92,0.0,0.0,0.0,0.64,5.25
2023-05-24 10:30:00+00:00,0.0,0.0,0.0,31.76,16.64,20.52,30.84,0.0,0.0,0.0,0.44,6.54
2023-05-24 10:45:00+00:00,0.0,0.0,0.0,32.44,18.24,19.83,30.96,0.0,0.0,0.0,0.6,4.92
2023-05-24 11:00:00+00:00,0.0,0.0,0.0,31.28,16.2,20.01,31.0,0.0,0.0,0.0,0.6,6.69
2023-05-24 11:15:00+00:00,0.0,0.0,0.0,31.52,18.32,19.2,30.92,0.0,0.0,0.0,0.56,5.04
2023-05-24 11:30:00+00:00,0.0,0.0,0.0,31.88,17.0,20.7,30.96,0.0,0.0,0.0,0.68,7.29
2023-05-24 11:45:00+00:00,0.0,0.0,0.0,31.0,18.12,19.47,30.84,0.0,0.0,0.0,0.56,5.76
2023-05-24 12:00:00+00:00,0.0,0.0,0.0,31.0,16.88,20.94,30.88,0.0,0.0,0.0,0.72,6.66
2023-05-24 12:15:00+00:00,0.0,0.0,0.03,30.6,19.2,17.46,30.52,0.0,0.0,0.0,0.4,3.96
2023-05-24 12:30:00+00:00,0.0,0.0,0.0,30.84,17.44,16.71,30.4,0.0,0.03,0.0,0.6,2.31
2023-05-24 12:45:00+00:00,0.0,0.0,0.0,30.64,18.92,17.25,30.44,0.0,0.12,0.0,0.44,3.24
2023-05-24 13:00:00+00:00,0.0,0.0,0.0,30.12,18.2,17.22,30.6,0.0,0.51,0.0,0.6,2.64
2023-05-24 13:15:00+00:00,0.0,0.0,0.0,30.72,20.32,16.32,30.6,0.0,0.06,0.0,0.68,3.63
2023-05-24 13:30:00+00:00,0.0,0.0,0.0,30.72,20.64,16.5,30.64,0.0,0.15,0.0,0.6,3.54
2023-05-24 13:45:00+00:00,0.0,0.0,0.0,29.88,20.6,15.57,30.36,0.0,0.06,0.0,0.72,3.27
2023-05-24 14:00:00+00:00,0.0,0.0,0.0,29.64,20.24,17.94,30.44,0.0,0.06,0.0,0.48,4.86
2023-05-24 14:15:00+00:00,0.0,0.0,0.0,29.12,20.84,18.06,30.64,0.0,0.0,0.0,0.68,5.52
2023-05-24 14:30:00+00:00,0.0,0.0,0.0,29.6,20.0,17.73,30.48,0.0,0.0,0.0,0.44,5.46
2023-05-24 14:45:00+00:00,0.0,0.0,0.0,29.92,20.36,19.11,30.56,0.0,0.0,0.0,0.68,6.0
2023-05-24 15:00:00+00:00,0.0,0.0,0.0,29.2,20.88,19.8,30.76,0.0,0.0,0.0,0.56,6.0
2023-05-24 15:15:00+00:00,0.0,0.0,0.0,29.48,19.56,20.07,30.68,0.0,0.0,0.0,0.72,7.05
2023-05-24 15:30:00+00:00,0.0,0.0,0.0,29.44,21.28,18.3,30.52,0.0,0.0,0.0,0.52,5.91
2023-05-24 15:45:00+00:00,0.0,0.0,0.0,30.28,21.08,18.99,30.44,0.0,0.0,0.0,0.64,6.51
2023-05-24 16:00:00+00:00,0.0,0.0,0.0,29.36,20.48,17.07,29.96,0.0,0.0,0.0,0.4,3.93
2023-05-24 16:15:00+00:00,0.0,0.0,0.0,29.92,20.96,19.77,29.84,0.0,0.0,0.0,0.52,6.39
2023-05-24 16:30:00+00:00,0.0,0.0,0.0,30.04,22.2,17.76,30.0,0.0,0.0,0.0,0.44,4.38
2023-05-24 16:45:00+00:00,0.0,0.0,0.0,29.2,22.68,18.84,29.92,0.0,0.0,0.0,0.6,6.57
2023-05-24 17:00:00+00:00,0.0,0.0,0.0,29.36,22.68,18.0,30.12,0.0,0.0,0.0,0.48,5.31
2023-05-24 17:15:00+00:00,0.0,0.0,0.0,29.28,22.44,19.53,29.92,0.0,0.0,0.0,0.6,5.67
2023-05-24 17:30:00+00:00,0.0,0.0,0.0,29.52,22.44,18.24,30.08,0.0,0.0,0.0,0.4,5.55
2023-05-24 17:45:00+00:00,0.0,0.0,0.0,29.12,22.4,18.09,30.04,0.0,0.0,0.0,0.6,4.98
2023-05-24 18:00:00+00:00,0.0,0.0,0.0,29.4,21.28,18.39,29.92,0.0,0.0,0.0,0.4,6.09
2023-05-24 18:15:00+00:00,0.0,0.0,0.0,29.04,22.0,17.88,30.0,0.0,0.0,0.0,0.56,4.98
2023-05-24 18:30:00+00:00,0.0,0.0,0.0,29.24,22.28,19.02,29.84,0.0,0.0,0.0,0.4,5.49
2023-05-24 18:45:00+00:00,0.0,0.0,0.0,29.28,22.08,18.03,29.64,0.0,0.0,0.0,0.48,5.52
2023-05-24 19:00:00+00:00,0.0,0.0,0.0,29.32,22.92,18.87,30.2,0.0,0.0,0.0,0.44,5.04
2023-05-24 19:15:00+00:00,0.0,0.0,0.0,29.84,23.16,18.63,29.96,0.0,0.0,0.0,0.6,6.3
2023-05-24 19:30:00+00:00,0.0,0.0,0.0,30.08,24.52,18.54,29.8,0.0,0.0,0.0,0.52,4.56
2023-05-24 19:45:00+00:00,0.0,0.0,0.0,29.84,25.08,18.78,30.28,0.0,0.0,0.0,0.72,6.06
2023-05-24 20:00:00+00:00,0.0,0.0,0.0,36.72,31.08,26.79,30.28,0.0,0.0,0.0,1.08,7.11
2023-05-24 20:15:00+00:00,0.0,0.0,0.0,36.36,39.12,32.55,30.28,1.76,0.0,0.0,0.64,7.62
2023-05-24 20:30:00+00:00,0.0,0.0,0.0,34.08,47.12,38.64,30.68,1.8,0.0,0.0,0.0,9.36
2023-05-24 20:45:00+00:00,0.0,0.0,0.0,35.52,52.04,48.18,30.36,1.04,0.0,0.0,0.0,10.41
2023-05-24 21:00:00+00:00,0.0,0.0,0.0,35.08,60.6,50.46,30.36,0.36,0.0,0.0,1.2,14.37
2023-05-24 21:15:00+00:00,0.0,0.0,0.0,35.0,78.44,45.57,30.16,0.0,0.0,0.0,2.16,11.13
2023-05-24 21:30:00+00:00,0.0,0.0,0.0,35.2,77.48,42.63,30.2,0.8,0.0,0.0,1.28,11.13
2023-05-24 21:45:00+00:00,0.0,0.0,0.0,39.16,73.12,43.44,27.44,4.24,0.0,0.0,0.0,9.45
2023-05-24 22:00:00+00:00,0.0,0.0,0.0,38.96,66.44,36.93,27.32,4.36,0.0,0.0,0.0,8.28
2023-05-24 22:15:00+00:00,0.0,0.0,0.0,39.12,57.52,33.45,27.16,4.08,0.0,0.0,0.0,8.1
2023-05-24 22:30:00+00:00,0.0,0.0,0.0,38.84,52.68,35.64,26.36,4.32,0.0,0.0,0.0,9.78
2023-05-24 22:45:00+00:00,0.0,0.0,0.0,37.84,46.32,34.59,23.44,4.44,0.0,0.0,0.0,10.23
2023-05-24 23:00:00+00:00,0.0,0.0,0.0,37.48,43.36,34.14,23.64,0.88,0.0,0.0,1.6,9.54
2023-05-24 23:15:00+00:00,0.0,0.0,0.0,38.6,41.6,33.27,23.64,2.96,0.0,0.0,0.0,11.01
2023-05-24 23:30:00+00:00,0.0,0.0,0.0,38.24,32.0,33.39,23.44,4.64,0.0,0.0,0.0,10.95
2023-05-24 23:45:00+00:00,0.0,0.0,0.0,38.44,27.32,32.73,23.68,4.72,0.0,0.0,0.0,9.93
2023-05-25 00:00:00+00:00,0.0,0.0,0.0,37.16,22.68,29.28,22.48,3.0,0.0,0.0,0.52,8.91
2023-05-25 00:15:00+00:00,0.0,0.0,0.0,37.0,25.64,30.57,22.84,2.24,0.0,0.0,0.0,13.29
2023-05-25 00:30:00+00:00,0.0,0.0,0.0,37.08,19.56,29.79,23.48,2.56,0.0,0.0,0.56,12.96
2023-05-25 00:45:00+00:00,0.0,0.0,0.0,38.72,17.12,30.0,23.04,0.08,0.0,0.0,1.56,13.44
2023-05-25 01:00:00+00:00,0.0,0.0,0.0,38.12,17.64,26.52,23.28,1.24,0.0,0.0,0.36,13.5
2023-05-25 01:15:00+00:00,0.0,0.0,0.0,39.48,11.16,21.96,22.96,2.92,0.0,0.0,0.0,12.51
2023-05-25 01:30:00+00:00,0.0,0.0,0.0,38.92,10.92,20.1,22.92,3.8,0.0,0.0,0.0,11.76
2023-05-25 01:45:00+00:00,0.0,0.0,0.0,36.72,15.76,18.78,23.56,1.84,0.0,0.0,0.04,11.43
2023-05-25 02:00:00+00:00,0.0,0.0,0.0,36.68,11.72,18.3,23.04,2.28,0.0,0.0,0.32,11.04
2023-05-25 02:15:00+00:00,0.0,0.0,0.0,37.68,13.84,14.91,22.56,2.08,0.0,0.0,0.0,7.98
2023-05-25 02:30:00+00:00,0.0,0.0,0.0,39.04,16.48,16.41,23.16,2.24,0.0,0.0,0.0,10.41
2023-05-25 02:45:00+00:00,0.0,0.0,0.0,40.2,13.96,18.06,22.8,1.48,0.0,0.0,0.72,9.81
2023-05-25 03:00:00+00:00,0.0,0.0,0.0,39.88,18.56,16.8,22.72,0.2,0.0,0.0,0.48,10.32
2023-05-25 03:15:00+00:00,0.0,0.0,0.0,40.24,15.88,17.88,22.92,3.36,0.0,0.0,0.0,9.3
2023-05-25 03:30:00+00:00,0.0,0.0,0.0,40.48,17.32,23.19,23.08,1.68,0.0,0.0,0.44,14.88
2023-05-25 03:45:00+00:00,0.0,0.0,0.0,42.32,24.0,24.42,22.16,2.04,0.0,0.0,0.6,14.16
2023-05-25 04:00:00+00:00,0.0,0.0,0.0,41.84,17.4,25.14,21.28,4.0,0.0,0.0,0.0,12.54
2023-05-25 04:15:00+00:00,0.0,0.0,0.0,36.12,29.16,22.62,24.0,1.16,0.0,0.0,0.92,10.26
2023-05-25 04:30:00+00:00,0.0,0.0,0.0,35.68,26.48,25.59,25.12,1.76,0.0,0.0,0.0,10.23
2023-05-25 04:45:00+00:00,0.0,0.0,0.0,36.24,30.0,27.21,24.88,2.56,0.0,0.0,0.04,10.41
2023-05-25 05:00:00+00:00,0.0,0.0,0.0,34.84,35.88,28.2,27.4,1.12,0.0,0.0,0.84,10.08
2023-05-25 05:15:00+00:00,0.0,0.0,0.0,36.16,35.8,33.15,28.52,0.24,0.0,0.0,0.52,15.39
2023-05-25 05:30:00+00:00,0.0,0.0,0.0,37.84,39.68,33.48,27.92,1.08,0.0,0.0,0.04,14.04
2023-05-25 05:45:00+00:00,0.0,0.0,0.0,38.28,38.12,34.92,28.16,1.72,0.0,0.0,0.36,13.83
2023-05-25 06:00:00+00:00,0.0,0.0,0.0,35.6,34.72,33.99,29.92,1.56,0.0,0.0,0.0,11.67
2023-05-25 06:15:00+00:00,0.0,0.0,0.0,35.44,43.68,31.83,30.76,0.24,0.0,0.0,0.88,10.05
2023-05-25 06:30:00+00:00,0.0,0.0,0.0,34.24,37.96,33.78,31.0,2.4,0.0,0.0,0.2,12.27
2023-05-25 06:45:00+00:00,0.0,0.0,0.0,33.84,37.96,32.94,30.68,1.64,0.0,0.0,0.44,10.71
2023-05-25 07:00:00+00:00,0.0,0.0,0.0,33.68,44.56,33.12,30.72,2.76,0.0,0.0,0.28,8.76
2023-05-25 07:15:00+00:00,0.0,0.0,0.0,33.56,38.92,33.57,30.88,4.52,0.0,0.0,0.0,8.88
2023-05-25 07:30:00+00:00,0.0,0.0,0.0,34.0,40.16,34.59,30.76,2.48,0.0,0.0,0.48,9.24
2023-05-25 07:45:00+00:00,0.0,0.0,0.0,32.88,42.48,37.38,31.32,2.6,0.0,0.0,0.24,10.47
2023-05-25 08:00:00+00:00,0.0,0.0,0.0,33.56,37.08,32.46,31.12,2.48,0.0,0.0,0.04,7.98
2023-05-25 08:15:00+00:00,0.0,0.0,0.0,33.88,27.36,29.19,30.8,2.4,0.0,0.0,0.0,5.55
2023-05-25 08:30:00+00:00,0.0,0.0,0.0,32.52,22.16,24.39,31.24,1.8,0.0,0.0,0.28,5.13
2023-05-25 08:45:00+00:00,0.0,0.0,0.0,31.36,17.32,23.43,31.12,0.0,0.0,0.0,1.52,6.66
2023-05-25 09:00:00+00:00,0.0,0.0,0.0,31.56,17.96,19.26,31.16,3.0,0.36,0.0,0.08,2.82
2023-05-25 09:15:00+00:00,0.0,0.0,0.0,31.4,18.56,18.87,31.52,2.08,0.0,0.0,0.2,4.02
2023-05-25 09:30:00+00:00,0.0,0.0,0.0,31.2,17.88,17.88,31.16,0.0,0.15,0.0,0.68,3.27
2023-05-25 09:45:00+00:00,0.0,0.0,0.0,31.04,18.2,18.69,31.48,0.0,0.24,0.0,0.92,2.94
2023-05-25 10:00:00+00:00,0.0,0.0,0.0,30.92,18.12,17.88,31.08,0.0,0.27,0.0,0.72,3.72
2023-05-25 10:15:00+00:00,0.0,0.0,0.0,31.6,18.0,16.92,30.64,0.0,1.11,0.0,0.8,1.26
2023-05-25 10:30:00+00:00,0.0,0.0,0.0,31.96,17.72,17.61,30.96,0.0,0.15,0.0,0.76,2.58
2023-05-25 10:45:00+00:00,0.0,0.0,0.0,31.16,18.2,18.18,31.0,0.0,0.12,0.0,0.68,2.58
2023-05-25 11:00:00+00:00,0.0,0.0,0.0,31.28,18.64,19.2,30.92,0.0,0.0,0.0,0.8,4.59
2023-05-25 11:15:00+00:00,0.0,0.0,0.0,31.48,17.52,20.4,31.12,0.0,0.0,0.0,0.76,6.3
2023-05-25 11:30:00+00:00,0.0,0.0,0.0,31.44,17.56,21.45,31.0,0.0,0.0,0.0,0.72,6.78
2023-05-25 11:45:00+00:00,0.0,0.0,0.0,30.92,18.64,23.13,30.64,0.0,0.0,0.0,0.8,7.44
2023-05-25 12:00:00+00:00,0.0,0.0,0.0,31.04,18.8,20.73,30.68,0.0,0.0,0.0,0.68,5.07
2023-05-25 12:15:00+00:00,0.0,0.0,0.0,31.52,17.84,21.36,30.56,0.0,0.0,0.0,0.68,6.99
2023-05-25 12:30:00+00:00,0.0,0.0,0.0,31.0,18.12,20.34,30.84,0.0,0.0,0.0,0.72,5.58
2023-05-25 12:45:00+00:00,0.0,0.0,0.0,30.92,17.36,22.14,30.8,0.0,0.0,0.0,0.64,7.2
2023-05-25 13:00:00+00:00,0.0,0.0,0.0,30.72,17.92,21.12,30.76,0.04,0.0,0.0,0.68,6.42
2023-05-25 13:15:00+00:00,0.0,0.0,0.0,30.76,17.6,18.99,31.12,0.0,0.0,0.0,0.8,5.07
2023-05-25 13:30:00+00:00,0.0,0.0,0.0,30.48,18.72,20.01,31.0,0.0,0.0,0.0,0.84,6.3
2023-05-25 13:45:00+00:00,0.0,0.0,0.0,30.84,18.2,19.53,31.16,0.0,0.0,0.0,0.68,4.71
2023-05-25 14:00:00+00:00,0.0,0.0,0.0,30.72,16.84,18.99,31.24,0.28,0.0,0.0,0.6,5.43
2023-05-25 14:15:00+00:00,0.0,0.0,0.0,30.72,13.32,18.51,31.04,1.16,0.0,0.0,0.0,5.1
2023-05-25 14:30:00+00:00,0.0,0.0,0.0,30.72,15.32,19.17,31.08,1.0,0.0,0.0,0.0,5.34
2023-05-25 14:45:00+00:00,0.0,0.0,0.0,29.88,14.92,19.77,31.32,1.12,0.0,0.0,0.0,6.0
2023-05-25 15:00:00+00:00,0.0,0.0,0.0,29.96,16.44,18.78,31.24,0.96,0.0,0.0,0.0,5.07
2023-05-25 15:15:00+00:00,0.0,0.0,0.0,29.72,16.24,19.5,30.76,0.96,0.0,0.0,0.0,5.88
2023-05-25 15:30:00+00:00,0.0,0.0,0.0,30.32,14.76,18.39,30.64,1.0,0.0,0.0,0.0,4.68
2023-05-25 15:45:00+00:00,0.0,0.0,0.0,30.56,16.0,20.31,30.72,0.88,0.0,0.0,0.0,6.03
2023-05-25 16:00:00+00:00,0.0,0.0,0.0,30.4,15.0,18.9,30.56,1.0,0.0,0.0,0.0,4.38
2023-05-25 16:15:00+00:00,0.0,0.0,0.0,30.24,13.64,18.42,30.24,1.0,0.0,0.0,0.0,5.85
2023-05-25 16:30:00+00:00,0.0,0.0,0.0,29.8,14.76,17.85,30.48,1.16,0.03,0.0,0.0,5.16
2023-05-25 16:45:00+00:00,0.0,0.0,0.0,28.28,15.44,18.15,30.24,0.92,0.0,0.0,0.0,5.58
2023-05-25 17:00:00+00:00,0.0,0.0,0.0,28.48,15.64,19.5,30.44,1.0,0.0,0.0,0.0,6.45
2023-05-25 17:15:00+00:00,0.0,0.0,0.0,28.76,14.48,16.95,30.36,1.04,0.0,0.0,0.0,4.5
2023-05-25 17:30:00+00:00,0.0,0.0,0.0,28.72,15.32,18.99,30.36,0.92,0.0,0.0,0.0,6.51
2023-05-25 17:45:00+00:00,0.0,0.0,0.0,29.36,16.6,16.65,30.28,1.04,0.0,0.0,0.0,3.9
2023-05-25 18:00:00+00:00,0.0,0.0,0.0,28.64,16.28,19.11,30.24,0.96,0.0,0.0,0.0,6.15
2023-05-25 18:15:00+00:00,0.0,0.0,0.0,28.32,16.0,17.34,30.32,1.16,0.0,0.0,0.0,4.59
2023-05-25 18:30:00+00:00,0.0,0.0,0.03,28.52,16.2,18.3,30.04,1.08,0.0,0.0,0.0,5.76
2023-05-25 18:45:00+00:00,0.0,0.0,0.0,28.88,16.48,18.18,30.04,1.0,0.0,0.0,0.0,5.73
2023-05-25 19:00:00+00:00,0.0,0.0,0.0,28.64,16.08,17.73,30.64,0.96,0.0,0.0,0.0,4.98
2023-05-25 19:15:00+00:00,0.0,0.0,0.0,28.68,15.76,18.78,30.28,0.84,0.0,0.0,0.0,5.79
2023-05-25 19:30:00+00:00,0.0,0.0,0.0,28.92,16.32,17.91,30.28,1.0,0.0,0.0,0.0,4.62
2023-05-25 19:45:00+00:00,0.0,0.0,0.0,29.0,16.24,18.75,30.52,0.92,0.0,0.0,0.0,6.18
2023-05-25 20:00:00+00:00,0.0,0.0,0.0,34.6,22.68,25.95,30.44,0.56,0.0,0.0,0.08,7.02
2023-05-25 20:15:00+00:00,0.0,0.0,0.0,35.92,28.36,33.36,30.8,0.12,0.0,0.0,0.92,7.98
2023-05-25 20:30:00+00:00,0.0,0.0,0.0,33.88,42.4,37.41,31.0,0.32,0.0,0.0,0.68,10.08
2023-05-25 20:45:00+00:00,0.0,0.0,0.0,33.92,60.68,46.86,30.64,0.4,0.0,0.0,0.12,10.38
2023-05-25 21:00:00+00:00,0.0,0.0,0.0,33.52,66.56,49.83,30.8,0.12,0.0,0.0,1.04,11.97
2023-05-25 21:15:00+00:00,0.0,0.0,0.0,34.4,84.88,43.68,29.88,0.32,0.0,0.0,2.04,9.0
2023-05-25 21:30:00+00:00,0.0,0.0,0.0,31.36,83.08,43.77,31.2,2.72,0.0,0.0,0.0,9.3
2023-05-25 21:45:00+00:00,0.0,0.0,0.0,31.2,77.32,40.41,31.2,3.64,0.0,0.0,0.0,8.1
2023-05-25 22:00:00+00:00,0.0,0.0,0.0,30.84,70.0,35.55,30.72,3.68,0.0,0.0,0.0,7.53
2023-05-25 22:15:00+00:00,0.0,0.0,0.0,29.8,61.56,34.68,31.12,3.96,0.0,0.0,0.0,8.85
2023-05-25 22:30:00+00:00,0.0,0.0,0.0,30.64,53.84,31.35,30.88,4.2,0.0,0.0,0.0,8.01
2023-05-25 22:45:00+00:00,0.0,0.0,0.0,29.36,45.84,35.28,30.12,2.96,0.0,0.0,0.48,9.03
2023-05-25 23:00:00+00:00,0.0,0.0,0.0,29.04,45.4,33.87,30.12,1.44,0.0,0.0,0.64,10.32
2023-05-25 23:15:00+00:00,0.0,0.0,0.0,27.8,37.04,34.47,30.84,1.68,0.0,0.0,0.72,13.14
2023-05-25 23:30:00+00:00,0.0,0.0,0.0,29.56,31.52,31.77,30.56,0.0,0.0,0.0,1.36,12.33
2023-05-25 23:45:00+00:00,0.0,0.0,0.0,28.84,26.52,32.01,30.76,2.12,0.0,0.0,1.12,12.57
2023-05-26 00:00:00+00:00,0.0,0.0,0.0,30.56,26.48,27.48,28.4,1.84,0.0,0.0,0.04,10.5
2023-05-26 00:15:00+00:00,0.0,0.0,0.0,30.04,22.4,29.49,29.68,2.52,0.0,0.0,0.36,14.67
2023-05-26 00:30:00+00:00,0.0,0.0,0.0,28.36,20.0,26.91,31.08,0.12,0.0,0.0,1.56,14.82
2023-05-26 00:45:00+00:00,0.0,0.0,0.0,27.56,18.64,24.6,31.28,1.44,0.0,0.0,0.56,12.63
2023-05-26 01:00:00+00:00,0.0,0.0,0.0,28.0,17.6,20.55,30.68,1.68,0.0,0.0,0.2,10.71
2023-05-26 01:15:00+00:00,0.0,0.0,0.0,27.12,11.16,14.28,31.12,4.48,0.0,0.0,0.0,8.43
2023-05-26 01:30:00+00:00,0.0,0.0,0.0,29.8,14.2,15.21,30.92,1.96,0.0,0.0,0.68,8.64
2023-05-26 01:45:00+00:00,0.0,0.0,0.0,30.4,12.88,13.74,30.16,2.44,0.0,0.0,0.08,7.62
2023-05-26 02:00:00+00:00,0.0,0.0,0.0,28.64,7.8,12.96,29.64,3.32,0.0,0.0,0.0,8.43
2023-05-26 02:15:00+00:00,0.0,0.0,0.0,27.6,16.08,10.05,28.92,0.4,0.0,0.0,0.68,7.05
2023-05-26 02:30:00+00:00,0.0,0.0,0.0,31.48,17.32,20.01,28.84,2.52,0.0,0.0,0.0,8.16
2023-05-26 02:45:00+00:00,0.0,0.0,0.0,33.32,26.44,24.12,28.6,0.68,0.0,0.0,0.6,8.61
2023-05-26 03:00:00+00:00,0.0,0.0,0.0,30.0,16.0,18.0,28.64,1.72,0.0,0.0,0.32,10.11
2023-05-26 03:15:00+00:00,0.0,0.0,0.0,29.8,16.76,18.36,28.04,1.68,0.0,0.0,0.52,11.1
2023-05-26 03:30:00+00:00,0.0,0.0,0.0,30.96,22.6,23.52,28.16,2.6,0.0,0.0,0.0,15.48
2023-05-26 03:45:00+00:00,0.0,0.0,0.0,34.96,20.04,27.42,27.16,2.48,0.0,0.0,0.0,15.66
2023-05-26 04:00:00+00:00,0.0,0.0,0.0,36.84,23.2,25.44,26.8,2.44,0.0,0.0,0.44,12.42
