timestamp,Generation(kWh)_1,Usage(kWh)_1,Generation(kVarh)_1,Usage(kVarh)_1
2022-10-01 06:30:00+00:00,0.0,20.64,0.0,5.88
2022-10-01 06:45:00+00:00,0.0,28.38,0.0,4.92
2022-10-01 07:00:00+00:00,0.0,33.78,0.0,6.78
2022-10-01 07:15:00+00:00,0.0,37.5,0.06,2.4
2022-10-01 07:30:00+00:00,0.0,41.64,0.12,2.88
2022-10-01 07:45:00+00:00,0.0,48.72,0.0,6.66
2022-10-01 08:00:00+00:00,0.0,45.0,0.3,0.96
2022-10-01 08:15:00+00:00,0.0,47.4,0.3,3.12
2022-10-01 08:30:00+00:00,0.0,49.74,0.06,7.44
2022-10-01 08:45:00+00:00,0.0,46.68,0.0,1.86
2022-10-01 09:00:00+00:00,0.0,51.66,0.0,6.96
2022-10-01 09:15:00+00:00,0.0,49.74,0.0,7.38
2022-10-01 09:30:00+00:00,0.0,47.16,0.0,2.4
2022-10-01 09:45:00+00:00,0.0,49.92,0.0,5.64
2022-10-01 10:00:00+00:00,0.0,52.62,0.0,8.34
2022-10-01 10:15:00+00:00,0.0,48.42,0.0,3.84
2022-10-01 10:30:00+00:00,0.0,53.64,0.0,8.88
2022-10-01 10:45:00+00:00,0.0,54.96,0.0,11.64
2022-10-01 11:00:00+00:00,0.0,51.06,0.0,4.86
2022-10-01 11:15:00+00:00,0.0,51.42,0.0,7.2
2022-10-01 11:30:00+00:00,0.0,53.28,0.0,8.46
2022-10-01 11:45:00+00:00,0.0,49.92,0.0,4.74
2022-10-01 12:00:00+00:00,0.0,52.74,0.0,7.32
2022-10-01 12:15:00+00:00,0.0,51.84,0.0,9.24
2022-10-01 12:30:00+00:00,0.0,51.84,0.0,5.46
2022-10-01 12:45:00+00:00,0.0,51.6,0.0,6.9
2022-10-01 13:00:00+00:00,0.0,52.74,0.0,8.1
2022-10-01 13:15:00+00:00,0.0,49.86,0.0,4.86
2022-10-01 13:30:00+00:00,0.0,55.98,0.0,9.9
2022-10-01 13:45:00+00:00,0.0,53.82,0.0,9.3
2022-10-01 14:00:00+00:00,0.0,58.2,0.0,8.94
2022-10-01 14:15:00+00:00,0.0,63.12,0.0,10.86
2022-10-01 14:30:00+00:00,0.0,62.94,0.0,9.42
2022-10-01 14:45:00+00:00,0.0,62.28,0.0,7.98
2022-10-01 15:00:00+00:00,0.0,62.16,0.0,10.32
2022-10-01 15:15:00+00:00,0.0,60.72,0.0,8.88
2022-10-01 15:30:00+00:00,0.0,60.48,0.0,7.32
2022-10-01 15:45:00+00:00,0.0,60.42,0.0,10.44
2022-10-01 16:00:00+00:00,0.0,59.76,0.0,8.04
2022-10-01 16:15:00+00:00,0.0,60.48,0.0,8.52
2022-10-01 16:30:00+00:00,0.0,66.24,0.0,13.5
2022-10-01 16:45:00+00:00,0.0,59.52,0.0,8.82
2022-10-01 17:00:00+00:00,0.0,58.68,0.0,6.54
2022-10-01 17:15:00+00:00,0.0,62.34,0.0,12.9
2022-10-01 17:30:00+00:00,0.0,61.5,0.0,9.66
2022-10-01 17:45:00+00:00,0.0,62.1,0.0,8.58
2022-10-01 18:00:00+00:00,0.0,60.24,0.0,9.96
2022-10-01 18:15:00+00:00,0.0,60.42,0.0,7.74
2022-10-01 18:30:00+00:00,0.0,59.64,0.0,8.22
2022-10-01 18:45:00+00:00,0.0,63.66,0.0,12.48
2022-10-01 19:00:00+00:00,0.0,59.88,0.0,8.16
2022-10-01 19:15:00+00:00,0.0,63.06,0.0,10.8
2022-10-01 19:30:00+00:00,0.0,61.44,0.0,10.44
2022-10-01 19:45:00+00:00,0.0,57.84,0.0,6.0
2022-10-01 20:00:00+00:00,0.0,58.98,0.0,6.6
2022-10-01 20:15:00+00:00,0.0,59.76,0.0,10.32
2022-10-01 20:30:00+00:00,0.0,54.72,0.0,7.38
2022-10-01 20:45:00+00:00,0.0,51.84,0.0,9.12
2022-10-01 21:00:00+00:00,0.0,43.98,0.0,8.7
2022-10-01 21:15:00+00:00,0.0,39.06,0.0,7.98
2022-10-01 21:30:00+00:00,0.0,34.2,0.0,10.32
2022-10-01 21:45:00+00:00,0.0,23.76,0.0,8.82
2022-10-01 22:00:00+00:00,0.0,11.34,0.0,4.56
2022-10-01 22:15:00+00:00,0.0,3.96,0.0,8.58
2022-10-01 22:30:00+00:00,0.18,1.44,0.0,7.26
2022-10-01 22:45:00+00:00,0.42,0.96,0.0,5.94
2022-10-01 23:00:00+00:00,0.42,1.02,0.0,6.6
2022-10-01 23:15:00+00:00,0.42,0.9,0.0,5.52
2022-10-01 23:30:00+00:00,0.42,0.96,0.0,4.98
2022-10-01 23:45:00+00:00,0.48,0.96,0.0,9.72
2022-10-02 00:00:00+00:00,0.42,0.9,0.0,6.36
2022-10-02 00:15:00+00:00,0.36,0.78,0.0,7.08
2022-10-02 00:30:00+00:00,0.42,0.9,0.0,8.46
2022-10-02 00:45:00+00:00,0.42,0.9,0.0,4.68
2022-10-02 01:00:00+00:00,0.42,0.9,0.0,5.58
